label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
九龍醫院,九龍醫院,majorDestination,九龍醫院,,,,,,1,true
二東山觀景台,二東山觀景台,majorDestination,二東山觀景台,,,,,,1,true
二號碼頭花園,二號碼頭花園,majorDestination,二號碼頭花園,,,,,,1,true
五旬節中學,五旬節中學,majorDestination,五旬節中學,,,,,,1,true
亞公角籃球場,亞公角籃球場,majorDestination,亞公角籃球場,,,,,,1,true
交易廣場,交易廣場,majorDestination,交易廣場,,,,,,1,true
京斯敦國際學校,京斯敦國際學校,majorDestination,京斯敦國際學校,,,,,,1,true
京都大廈,京都大廈,majorDestination,京都大廈,,,,,,1,true
亮賢居,亮賢居,majorDestination,亮賢居,,,,,,1,true
仁愛廣場,仁愛廣場,majorDestination,仁愛廣場,,,,,,1,true
仁濟醫院,仁濟醫院,majorDestination,仁濟醫院,,,,,,1,true
仁濟醫院家庭醫學診所,仁濟醫院家庭醫學診所,majorDestination,仁濟醫院家庭醫學診所,,,,,,1,true
企業廣場,企業廣場,majorDestination,企業廣場,,,,,,1,true
伊利沙伯醫院,伊利沙伯醫院,majorDestination,伊利沙伯醫院,,,,,,1,true
伊利沙伯體育館,伊利沙伯體育館,majorDestination,伊利沙伯體育館,,,,,,1,true
伊斯蘭學校,伊斯蘭學校,majorDestination,伊斯蘭學校,,,,,,1,true
伯惠酒店,伯惠酒店,majorDestination,伯惠酒店,,,,,,1,true
伯特利中學,伯特利中學,majorDestination,伯特利中學,,,,,,1,true
佐敦薈,佐敦薈,majorDestination,佐敦薈,,,,,,1,true
佛教善德英文中學,佛教善德英文中學,majorDestination,佛教善德英文中學,,,,,,1,true
佛教大雄中學,佛教大雄中學,majorDestination,佛教大雄中學,,,,,,1,true
佳景大廈,佳景大廈,majorDestination,佳景大廈,,,,,,1,true
俊宏軒商場,俊宏軒商場,majorDestination,俊宏軒商場,,,,,,1,true
俊宏軒第九座,俊宏軒第九座,majorDestination,俊宏軒第九座,,,,,,1,true
保祿大廈,保祿大廈,majorDestination,保祿大廈,,,,,,1,true
信德中心西座,信德中心西座,majorDestination,信德中心西座,,,,,,1,true
倚濤軒,倚濤軒,majorDestination,倚濤軒,,,,,,1,true
倚濤軒第9座,倚濤軒第9座,majorDestination,倚濤軒第9座,,,,,,1,true
倚翠軒,倚翠軒,majorDestination,倚翠軒,,,,,,1,true
偉利雀會,偉利雀會,majorDestination,偉利雀會,,,,,,1,true
偉文大廈,偉文大廈,majorDestination,偉文大廈,,,,,,1,true
偉景別墅9座,偉景別墅9座,majorDestination,偉景別墅9座,,,,,,1,true
偉業花園,偉業花園,majorDestination,偉業花園,,,,,,1,true
健明邨,健明邨,majorDestination,健明邨,,,,,,1,true
傲林軒,傲林軒,majorDestination,傲林軒,,,,,,1,true
傲雲峰第一座,傲雲峰第一座,majorDestination,傲雲峰第一座,,,,,,1,true
傲雲峰第七座,傲雲峰第七座,majorDestination,傲雲峰第七座,,,,,,1,true
傲雲峰第三座,傲雲峰第三座,majorDestination,傲雲峰第三座,,,,,,1,true
傲雲峰第二座,傲雲峰第二座,majorDestination,傲雲峰第二座,,,,,,1,true
傲雲峰第五座,傲雲峰第五座,majorDestination,傲雲峰第五座,,,,,,1,true
傲雲峰第六座,傲雲峰第六座,majorDestination,傲雲峰第六座,,,,,,1,true
元五墳,元五墳,majorDestination,元五墳,,,,,,1,true
元健樓,元健樓,majorDestination,元健樓,,,,,,1,true
元和樓,元和樓,majorDestination,元和樓,,,,,,1,true
元墩下,元墩下,majorDestination,元墩下,,,,,,1,true
元墩山,元墩山,majorDestination,元墩山,,,,,,1,true
元崗,元崗,majorDestination,元崗,,,,,,1,true
元崗村,元崗村,majorDestination,元崗村,,,,,,1,true
元嶺,元嶺,majorDestination,元嶺,,,,,,1,true
元嶺仔,元嶺仔,majorDestination,元嶺仔,,,,,,1,true
元州邨,元州邨,majorDestination,元州邨,,,,,,1,true
元州邨元智樓,元州邨元智樓,majorDestination,元州邨元智樓,,,,,,1,true
元州邨元樂樓,元州邨元樂樓,majorDestination,元州邨元樂樓,,,,,,1,true
元州邨元謙樓,元州邨元謙樓,majorDestination,元州邨元謙樓,,,,,,1,true
元康樓,元康樓,majorDestination,元康樓,,,,,,1,true
元慧樓,元慧樓,majorDestination,元慧樓,,,,,,1,true
元智樓,元智樓,majorDestination,元智樓,,,,,,1,true
元朗,元朗,majorDestination,元朗,,,,,,1,true
元朗公園,元朗公園,majorDestination,元朗公園,,,,,,1,true
元朗區,元朗區,majorDestination,元朗區,,,,,,1,true
元朗廣場,元朗廣場,majorDestination,元朗廣場,,,,,,1,true
元朗賽馬會壁球場,元朗賽馬會壁球場,majorDestination,元朗賽馬會壁球場,,,,,,1,true
元樂樓,元樂樓,majorDestination,元樂樓,,,,,,1,true
元泰樓,元泰樓,majorDestination,元泰樓,,,,,,1,true
元洲仔,元洲仔,majorDestination,元洲仔,,,,,,1,true
元洲仔公園,元洲仔公園,majorDestination,元洲仔公園,,,,,,1,true
元滿樓,元滿樓,majorDestination,元滿樓,,,,,,1,true
元發樓,元發樓,majorDestination,元發樓,,,,,,1,true
元盛樓,元盛樓,majorDestination,元盛樓,,,,,,1,true
元祥樓,元祥樓,majorDestination,元祥樓,,,,,,1,true
元禧樓,元禧樓,majorDestination,元禧樓,,,,,,1,true
元謙樓,元謙樓,majorDestination,元謙樓,,,,,,1,true
元豐樓,元豐樓,majorDestination,元豐樓,,,,,,1,true
元逸樓,元逸樓,majorDestination,元逸樓,,,,,,1,true
元雅樓,元雅樓,majorDestination,元雅樓,,,,,,1,true
元點,元點,majorDestination,元點,,,,,,1,true
兆景商場,兆景商場,majorDestination,兆景商場,,,,,,1,true
兆輝軒,兆輝軒,majorDestination,兆輝軒,,,,,,1,true
先施-中環店,先施-中環店,majorDestination,先施-中環店,,,,,,1,true
先施-荃灣店,先施-荃灣店,majorDestination,先施-荃灣店,,,,,,1,true
光前大廈第1座,光前大廈第1座,majorDestination,光前大廈第1座,,,,,,1,true
光前大廈第2座,光前大廈第2座,majorDestination,光前大廈第2座,,,,,,1,true
光明學校,光明學校,majorDestination,光明學校,,,,,,1,true
八仙嶺郊野公園,八仙嶺郊野公園,majorDestination,八仙嶺郊野公園,,,,,,1,true
公爵大廈,公爵大廈,majorDestination,公爵大廈,,,,,,1,true
公爵閣,公爵閣,majorDestination,公爵閣,,,,,,1,true
六國酒店,六國酒店,majorDestination,六國酒店,,,,,,1,true
六英吋隱沒式大炮(二號)炮位,六英吋隱沒式大炮(二號)炮位,majorDestination,六英吋隱沒式大炮(二號)炮位,,,,,,1,true
凱基商業大廈,凱基商業大廈,majorDestination,凱基商業大廈,,,,,,1,true
凱旋工商中心,凱旋工商中心,majorDestination,凱旋工商中心,,,,,,1,true
凱苑,凱苑,majorDestination,凱苑,,,,,,1,true
凱驊軒,凱驊軒,majorDestination,凱驊軒,,,,,,1,true
利時商場,利時商場,majorDestination,利時商場,,,,,,1,true
利東,利東,majorDestination,利東,,,,,,1,true
利民會尚德之家,利民會尚德之家,majorDestination,利民會尚德之家,,,,,,1,true
利民會屏山樓,利民會屏山樓,majorDestination,利民會屏山樓,,,,,,1,true
利民會環翠之家,利民會環翠之家,majorDestination,利民會環翠之家,,,,,,1,true
利民會翠華之家,利民會翠華之家,majorDestination,利民會翠華之家,,,,,,1,true
利港中心,利港中心,majorDestination,利港中心,,,,,,1,true
利港商場,利港商場,majorDestination,利港商場,,,,,,1,true
利群商場,利群商場,majorDestination,利群商場,,,,,,1,true
利都樓,利都樓,majorDestination,利都樓,,,,,,1,true
前中央書院遺址,前中央書院遺址,majorDestination,前中央書院遺址,,,,,,1,true
副行政大樓,副行政大樓,majorDestination,副行政大樓,,,,,,1,true
創業商場,創業商場,majorDestination,創業商場,,,,,,1,true
創業花園,創業花園,majorDestination,創業花園,,,,,,1,true
創福苑,創福苑,majorDestination,創福苑,,,,,,1,true
創貿廣場,創貿廣場,majorDestination,創貿廣場,,,,,,1,true
力生大廈,力生大廈,majorDestination,力生大廈,,,,,,1,true
加州花園住客俱樂部,加州花園住客俱樂部,majorDestination,加州花園住客俱樂部,,,,,,1,true
加州花園廣場,加州花園廣場,majorDestination,加州花園廣場,,,,,,1,true
加州豪園住客會所,加州豪園住客會所,majorDestination,加州豪園住客會所,,,,,,1,true
加拿大國際學校,加拿大國際學校,majorDestination,加拿大國際學校,,,,,,1,true
勝利樓,勝利樓,majorDestination,勝利樓,,,,,,1,true
勝意花園,勝意花園,majorDestination,勝意花園,,,,,,1,true
勵志大廈,勵志大廈,majorDestination,勵志大廈,,,,,,1,true
化學品大樓,化學品大樓,majorDestination,化學品大樓,,,,,,1,true
北區醫院,北區醫院,majorDestination,北區醫院,,,,,,1,true
北大嶼山家庭醫學綜合中心 (北大嶼山醫院),北大嶼山家庭醫學綜合中心 (北大嶼山醫院),majorDestination,北大嶼山家庭醫學綜合中心 (北大嶼山醫院),,,,,,1,true
北大嶼山醫院,北大嶼山醫院,majorDestination,北大嶼山醫院,,,,,,1,true
北大嶼海岸公園,北大嶼海岸公園,majorDestination,北大嶼海岸公園,,,,,,1,true
北灣,北灣,majorDestination,北灣,,,,,,1,true
北角M1酒店,北角M1酒店,majorDestination,北角M1酒店,,,,,,1,true
北角城中心商場,北角城中心商場,majorDestination,北角城中心商場,,,,,,1,true
北角就業中心,北角就業中心,majorDestination,北角就業中心,,,,,,1,true
匡智元朗晨曦學校(中學部),匡智元朗晨曦學校(中學部),majorDestination,匡智元朗晨曦學校(中學部),,,,,,1,true
匡智元朗晨曦學校(小學部),匡智元朗晨曦學校(小學部),majorDestination,匡智元朗晨曦學校(小學部),,,,,,1,true
匡智松嶺學校(中學部),匡智松嶺學校(中學部),majorDestination,匡智松嶺學校(中學部),,,,,,1,true
匡智松嶺學校(小學部),匡智松嶺學校(小學部),majorDestination,匡智松嶺學校(小學部),,,,,,1,true
匯景大廈,匯景大廈,majorDestination,匯景大廈,,,,,,1,true
區域法院,區域法院,majorDestination,區域法院,,,,,,1,true
千色-馬鞍山店,千色-馬鞍山店,majorDestination,千色-馬鞍山店,,,,,,1,true
半山壹號一號,半山壹號一號,majorDestination,半山壹號一號,,,,,,1,true
半山壹號三十一號,半山壹號三十一號,majorDestination,半山壹號三十一號,,,,,,1,true
半山壹號三十號,半山壹號三十號,majorDestination,半山壹號三十號,,,,,,1,true
半山壹號三號,半山壹號三號,majorDestination,半山壹號三號,,,,,,1,true
半山壹號二十一號,半山壹號二十一號,majorDestination,半山壹號二十一號,,,,,,1,true
半山壹號二十七號,半山壹號二十七號,majorDestination,半山壹號二十七號,,,,,,1,true
半山壹號二十三號,半山壹號二十三號,majorDestination,半山壹號二十三號,,,,,,1,true
半山壹號二十九號,半山壹號二十九號,majorDestination,半山壹號二十九號,,,,,,1,true
半山壹號二十二號,半山壹號二十二號,majorDestination,半山壹號二十二號,,,,,,1,true
半山壹號二十五號,半山壹號二十五號,majorDestination,半山壹號二十五號,,,,,,1,true
半山壹號二十八號,半山壹號二十八號,majorDestination,半山壹號二十八號,,,,,,1,true
半山壹號二十六號,半山壹號二十六號,majorDestination,半山壹號二十六號,,,,,,1,true
半山壹號二十號,半山壹號二十號,majorDestination,半山壹號二十號,,,,,,1,true
半山壹號二號,半山壹號二號,majorDestination,半山壹號二號,,,,,,1,true
