label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
扶康會扶康家庭 - 婉明軒,扶康會扶康家庭 - 婉明軒,housingEstate,扶康會扶康家庭 - 婉明軒,,,,,,1,true
PARKNSHOP 麗晶花園,PARKNSHOP 麗晶花園,housingEstate,PARKNSHOP 麗晶花園,,,,,,1,true
Wi-Fi.HK 熱點位置: 中銀香港 - 德福花園分行,Wi-Fi.HK 熱點位置: 中銀香港 - 德福花園分行,housingEstate,Wi-Fi.HK 熱點位置: 中銀香港 - 德福花園分行,,,,,,1,true
淺水灣花園,淺水灣花園,housingEstate,淺水灣花園,,,,,,1,true
海灣花園2座,海灣花園2座,housingEstate,海灣花園2座,,,,,,1,true
海灣花園3座,海灣花園3座,housingEstate,海灣花園3座,,,,,,1,true
海灣花園4座,海灣花園4座,housingEstate,海灣花園4座,,,,,,1,true
銀灣花園A座,銀灣花園A座,housingEstate,銀灣花園A座,,,,,,1,true
銀灣花園B座,銀灣花園B座,housingEstate,銀灣花園B座,,,,,,1,true
銀灣花園C座,銀灣花園C座,housingEstate,銀灣花園C座,,,,,,1,true
銀灣花園D座,銀灣花園D座,housingEstate,銀灣花園D座,,,,,,1,true
銀灣花園E座,銀灣花園E座,housingEstate,銀灣花園E座,,,,,,1,true
銀灣花園F座,銀灣花園F座,housingEstate,銀灣花園F座,,,,,,1,true
PARKNSHOP 竹園邨,PARKNSHOP 竹園邨,housingEstate,PARKNSHOP 竹園邨,,,,,,1,true
南蓮園池 - 香海軒,南蓮園池 - 香海軒,housingEstate,南蓮園池 - 香海軒,,,,,,1,true
悅庭軒,悅庭軒,housingEstate,悅庭軒,,,,,,1,true
瓊軒苑,瓊軒苑,housingEstate,瓊軒苑,,,,,,1,true
花園城第1期,花園城第1期,housingEstate,花園城第1期,,,,,,1,true
Wi-Fi.HK 熱點位置: 隔田(沙田)村公所,Wi-Fi.HK 熱點位置: 隔田(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 隔田(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 新田村(沙田)村公所,Wi-Fi.HK 熱點位置: 新田村(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 新田村(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 大圍村(沙田)村公所,Wi-Fi.HK 熱點位置: 大圍村(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 大圍村(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 山下圍(沙田)村公所,Wi-Fi.HK 熱點位置: 山下圍(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 山下圍(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 小瀝源(沙田)村公所,Wi-Fi.HK 熱點位置: 小瀝源(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 小瀝源(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 大水坑(沙田)村公所,Wi-Fi.HK 熱點位置: 大水坑(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 大水坑(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 烏溪沙(沙田)村公所,Wi-Fi.HK 熱點位置: 烏溪沙(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 烏溪沙(沙田)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 桂地新村(沙田)村公所,Wi-Fi.HK 熱點位置: 桂地新村(沙田)村公所,housingEstate,Wi-Fi.HK 熱點位置: 桂地新村(沙田)村公所,,,,,,1,true
創業軒家園便利店,創業軒家園便利店,housingEstate,創業軒家園便利店,,,,,,1,true
新生精神康復會安泰軒(沙田),新生精神康復會安泰軒(沙田),housingEstate,新生精神康復會安泰軒(沙田),,,,,,1,true
匡智會匡智水泉澳綜合復康中心- 泉智軒,匡智會匡智水泉澳綜合復康中心- 泉智軒,housingEstate,匡智會匡智水泉澳綜合復康中心- 泉智軒,,,,,,1,true
匡智會匡智水泉澳綜合復康中心- 泉滙軒,匡智會匡智水泉澳綜合復康中心- 泉滙軒,housingEstate,匡智會匡智水泉澳綜合復康中心- 泉滙軒,,,,,,1,true
惠康超級市場-瑞峰花園,惠康超級市場-瑞峰花園,housingEstate,惠康超級市場-瑞峰花園,,,,,,1,true
Wi-Fi.HK 熱點位置: 麥當勞 - 美林邨,Wi-Fi.HK 熱點位置: 麥當勞 - 美林邨,housingEstate,Wi-Fi.HK 熱點位置: 麥當勞 - 美林邨,,,,,,1,true
