label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
葵盛西邨(流動圖書館十一),葵盛西邨(流動圖書館十一),housingEstate,葵盛西邨(流動圖書館十一),,,,,,1,true
菁田邨,菁田邨,housingEstate,菁田邨,,,,,,1,true
暉明邨,暉明邨,housingEstate,暉明邨,,,,,,1,true
明德邨,明德邨,housingEstate,明德邨,,,,,,1,true
大元邨,大元邨,housingEstate,大元邨,,,,,,1,true
田景邨,田景邨,housingEstate,田景邨,,,,,,1,true
青衣邨,青衣邨,housingEstate,青衣邨,,,,,,1,true
慈樂邨,慈樂邨,housingEstate,慈樂邨,,,,,,1,true
葵盛西邨第十座,葵盛西邨第十座,housingEstate,葵盛西邨第十座,,,,,,1,true
李鄭屋邨,李鄭屋邨,housingEstate,李鄭屋邨,,,,,,1,true
小西灣邨,小西灣邨,housingEstate,小西灣邨,,,,,,1,true
運頭塘邨,運頭塘邨,housingEstate,運頭塘邨,,,,,,1,true
慈樂邨樂祥樓,慈樂邨樂祥樓,housingEstate,慈樂邨樂祥樓,,,,,,1,true
慈樂邨樂歡樓,慈樂邨樂歡樓,housingEstate,慈樂邨樂歡樓,,,,,,1,true
慈樂邨樂誠樓,慈樂邨樂誠樓,housingEstate,慈樂邨樂誠樓,,,,,,1,true
小西灣邨瑞強樓,小西灣邨瑞強樓,housingEstate,小西灣邨瑞強樓,,,,,,1,true
小西灣邨瑞隆樓,小西灣邨瑞隆樓,housingEstate,小西灣邨瑞隆樓,,,,,,1,true
小西灣邨瑞明樓,小西灣邨瑞明樓,housingEstate,小西灣邨瑞明樓,,,,,,1,true
石硤尾邨第二十二座,石硤尾邨第二十二座,housingEstate,石硤尾邨第二十二座,,,,,,1,true
菁田邨3座菁樂樓,菁田邨3座菁樂樓,housingEstate,菁田邨3座菁樂樓,,,,,,1,true
基督徒信望愛堂課餘託管中心(翠屏邨),基督徒信望愛堂課餘託管中心(翠屏邨),housingEstate,基督徒信望愛堂課餘託管中心(翠屏邨),,,,,,1,true
PARKNSHOP 明德邨,PARKNSHOP 明德邨,housingEstate,PARKNSHOP 明德邨,,,,,,1,true
PARKNSHOP 景林邨,PARKNSHOP 景林邨,housingEstate,PARKNSHOP 景林邨,,,,,,1,true
長宏邨(流動圖書館十),長宏邨(流動圖書館十),housingEstate,長宏邨(流動圖書館十),,,,,,1,true
海麗邨(流動圖書館十),海麗邨(流動圖書館十),housingEstate,海麗邨(流動圖書館十),,,,,,1,true
