label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
元洲仔自然環境保護研究中心,元洲仔自然環境保護研究中心,officeTower,元洲仔自然環境保護研究中心,,,,,,1,true
元美大廈,元美大廈,officeTower,元美大廈,,,,,,1,true
兆景大廈,兆景大廈,officeTower,兆景大廈,,,,,,1,true
兆華大廈,兆華大廈,officeTower,兆華大廈,,,,,,1,true
先施西環大廈,先施西環大廈,officeTower,先施西環大廈,,,,,,1,true
光大中心,光大中心,officeTower,光大中心,,,,,,1,true
光華中心,光華中心,officeTower,光華中心,,,,,,1,true
全景大廈,全景大廈,officeTower,全景大廈,,,,,,1,true
全景大廈第1座,全景大廈第1座,officeTower,全景大廈第1座,,,,,,1,true
全景大廈第3座,全景大廈第3座,officeTower,全景大廈第3座,,,,,,1,true
六福珠寶中心,六福珠寶中心,officeTower,六福珠寶中心,,,,,,1,true
冠華中心,冠華中心,officeTower,冠華中心,,,,,,1,true
凱旋工商中心三期,凱旋工商中心三期,officeTower,凱旋工商中心三期,,,,,,1,true
利嘉中心,利嘉中心,officeTower,利嘉中心,,,,,,1,true
利嘉大廈,利嘉大廈,officeTower,利嘉大廈,,,,,,1,true
利嘉大廈A座,利嘉大廈A座,officeTower,利嘉大廈A座,,,,,,1,true
利嘉大廈B座,利嘉大廈B座,officeTower,利嘉大廈B座,,,,,,1,true
利嘉大廈C座,利嘉大廈C座,officeTower,利嘉大廈C座,,,,,,1,true
利嘉大廈D座,利嘉大廈D座,officeTower,利嘉大廈D座,,,,,,1,true
利東大廈,利東大廈,officeTower,利東大廈,,,,,,1,true
利美中心,利美中心,officeTower,利美中心,,,,,,1,true
利美大廈,利美大廈,officeTower,利美大廈,,,,,,1,true
利華中心 (前稱),利華中心 (前稱),officeTower,利華中心 (前稱),,,,,,1,true
創富中心,創富中心,officeTower,創富中心,,,,,,1,true
創富中心停車場,創富中心停車場,officeTower,創富中心停車場,,,,,,1,true
創新中心,創新中心,officeTower,創新中心,,,,,,1,true
創新中心 (別稱),創新中心 (別稱),officeTower,創新中心 (別稱),,,,,,1,true
力寶中心第一座,力寶中心第一座,officeTower,力寶中心第一座,,,,,,1,true
力寶中心第二座,力寶中心第二座,officeTower,力寶中心第二座,,,,,,1,true
勤達中心,勤達中心,officeTower,勤達中心,,,,,,1,true
北海中心,北海中心,officeTower,北海中心,,,,,,1,true
北角好景中心,北角好景中心,officeTower,北角好景中心,,,,,,1,true
北角好景中心 (前稱),北角好景中心 (前稱),officeTower,北角好景中心 (前稱),,,,,,1,true
匡喬專科及內視鏡中心,匡喬專科及內視鏡中心,officeTower,匡喬專科及內視鏡中心,,,,,,1,true
匡智會匡智山景中心,匡智會匡智山景中心,officeTower,匡智會匡智山景中心,,,,,,1,true
協康會上海總會油麗中心,協康會上海總會油麗中心,officeTower,協康會上海總會油麗中心,,,,,,1,true
協康會慶華中心,協康會慶華中心,officeTower,協康會慶華中心,,,,,,1,true
協康會海富中心,協康會海富中心,officeTower,協康會海富中心,,,,,,1,true
協康會環翠中心,協康會環翠中心,officeTower,協康會環翠中心,,,,,,1,true
協康會環翠中心 (早期教育及訓練中心),協康會環翠中心 (早期教育及訓練中心),officeTower,協康會環翠中心 (早期教育及訓練中心),,,,,,1,true
協康會環翠中心 (特殊幼兒中心),協康會環翠中心 (特殊幼兒中心),officeTower,協康會環翠中心 (特殊幼兒中心),,,,,,1,true
協康會良景中心,協康會良景中心,officeTower,協康會良景中心,,,,,,1,true
南商金融創新中心,南商金融創新中心,officeTower,南商金融創新中心,,,,,,1,true
南山大廈,南山大廈,officeTower,南山大廈,,,,,,1,true
南新大廈,南新大廈,officeTower,南新大廈,,,,,,1,true
南海大廈,南海大廈,officeTower,南海大廈,,,,,,1,true
南海大廈 (前稱),南海大廈 (前稱),officeTower,南海大廈 (前稱),,,,,,1,true
南華大廈,南華大廈,officeTower,南華大廈,,,,,,1,true
周醫生醫務中心,周醫生醫務中心,officeTower,周醫生醫務中心,,,,,,1,true
和富中心,和富中心,officeTower,和富中心,,,,,,1,true
和富中心第10座,和富中心第10座,officeTower,和富中心第10座,,,,,,1,true
和富中心第11座,和富中心第11座,officeTower,和富中心第11座,,,,,,1,true
和富中心第12A座,和富中心第12A座,officeTower,和富中心第12A座,,,,,,1,true
和富中心第12座,和富中心第12座,officeTower,和富中心第12座,,,,,,1,true
和富中心第14座,和富中心第14座,officeTower,和富中心第14座,,,,,,1,true
和富中心第15座,和富中心第15座,officeTower,和富中心第15座,,,,,,1,true
和富中心第16座,和富中心第16座,officeTower,和富中心第16座,,,,,,1,true
和富中心第17座,和富中心第17座,officeTower,和富中心第17座,,,,,,1,true
和富中心第1座,和富中心第1座,officeTower,和富中心第1座,,,,,,1,true
和富中心第2座,和富中心第2座,officeTower,和富中心第2座,,,,,,1,true
和富中心第3座,和富中心第3座,officeTower,和富中心第3座,,,,,,1,true
和富中心第4座,和富中心第4座,officeTower,和富中心第4座,,,,,,1,true
和富中心第6座,和富中心第6座,officeTower,和富中心第6座,,,,,,1,true
和富中心第7座,和富中心第7座,officeTower,和富中心第7座,,,,,,1,true
和富中心第8座,和富中心第8座,officeTower,和富中心第8座,,,,,,1,true
和富中心第9座,和富中心第9座,officeTower,和富中心第9座,,,,,,1,true
和富中心第五座,和富中心第五座,officeTower,和富中心第五座,,,,,,1,true
和富大廈,和富大廈,officeTower,和富大廈,,,,,,1,true
唐美大廈,唐美大廈,officeTower,唐美大廈,,,,,,1,true
啓新大廈,啓新大廈,officeTower,啓新大廈,,,,,,1,true
啟心醫務中心,啟心醫務中心,officeTower,啟心醫務中心,,,,,,1,true
善美大廈,善美大廈,officeTower,善美大廈,,,,,,1,true
喜寶大廈,喜寶大廈,officeTower,喜寶大廈,,,,,,1,true
嘉富大廈,嘉富大廈,officeTower,嘉富大廈,,,,,,1,true
嘉富大廈A座,嘉富大廈A座,officeTower,嘉富大廈A座,,,,,,1,true
嘉富大廈B座,嘉富大廈B座,officeTower,嘉富大廈B座,,,,,,1,true
嘉寶大廈,嘉寶大廈,officeTower,嘉寶大廈,,,,,,1,true
嘉新大廈,嘉新大廈,officeTower,嘉新大廈,,,,,,1,true
嘉美中心,嘉美中心,officeTower,嘉美中心,,,,,,1,true
嘉美中心A座,嘉美中心A座,officeTower,嘉美中心A座,,,,,,1,true
嘉美大廈,嘉美大廈,officeTower,嘉美大廈,,,,,,1,true
嘉華大廈,嘉華大廈,officeTower,嘉華大廈,,,,,,1,true
四寶大廈,四寶大廈,officeTower,四寶大廈,,,,,,1,true
四海大廈,四海大廈,officeTower,四海大廈,,,,,,1,true
回收機構及收集點： 信興電器服務中心,回收機構及收集點： 信興電器服務中心,officeTower,回收機構及收集點： 信興電器服務中心,,,,,,1,true
國華大廈,國華大廈,officeTower,國華大廈,,,,,,1,true
國際電信大廈,國際電信大廈,officeTower,國際電信大廈,,,,,,1,true
園景大廈,園景大廈,officeTower,園景大廈,,,,,,1,true
園景大廈A-B座,園景大廈A-B座,officeTower,園景大廈A-B座,,,,,,1,true
園景大廈C-E座,園景大廈C-E座,officeTower,園景大廈C-E座,,,,,,1,true
基督教懷智服務處南山中心,基督教懷智服務處南山中心,officeTower,基督教懷智服務處南山中心,,,,,,1,true
基督教懷智服務處水泉澳中心及宿舍,基督教懷智服務處水泉澳中心及宿舍,officeTower,基督教懷智服務處水泉澳中心及宿舍,,,,,,1,true
基督教懷智服務處白普理田景中心及宿舍,基督教懷智服務處白普理田景中心及宿舍,officeTower,基督教懷智服務處白普理田景中心及宿舍,,,,,,1,true
基督教懷智服務處白普理田景中心暨宿舍,基督教懷智服務處白普理田景中心暨宿舍,officeTower,基督教懷智服務處白普理田景中心暨宿舍,,,,,,1,true
基督教香港崇真會社會服務部沙田綜合服務中心(分處),基督教香港崇真會社會服務部沙田綜合服務中心(分處),officeTower,基督教香港崇真會社會服務部沙田綜合服務中心(分處),,,,,,1,true
多寶大廈,多寶大廈,officeTower,多寶大廈,,,,,,1,true
大成大廈,大成大廈,officeTower,大成大廈,,,,,,1,true
大新大廈,大新大廈,officeTower,大新大廈,,,,,,1,true
大昌貿易行汽車服務中心有限公司,大昌貿易行汽車服務中心有限公司,officeTower,大昌貿易行汽車服務中心有限公司,,,,,,1,true
大有大廈,大有大廈,officeTower,大有大廈,,,,,,1,true
大東大廈,大東大廈,officeTower,大東大廈,,,,,,1,true
大皇大廈,大皇大廈,officeTower,大皇大廈,,,,,,1,true
大角咀大廈,大角咀大廈,officeTower,大角咀大廈,,,,,,1,true
大運大廈,大運大廈,officeTower,大運大廈,,,,,,1,true
天富大廈,天富大廈,officeTower,天富大廈,,,,,,1,true
天寶大廈,天寶大廈,officeTower,天寶大廈,,,,,,1,true
天寶大廈A座,天寶大廈A座,officeTower,天寶大廈A座,,,,,,1,true
天寶大廈B座,天寶大廈B座,officeTower,天寶大廈B座,,,,,,1,true
天寶大廈C座,天寶大廈C座,officeTower,天寶大廈C座,,,,,,1,true
天寶大廈D座,天寶大廈D座,officeTower,天寶大廈D座,,,,,,1,true
天寶大廈E座,天寶大廈E座,officeTower,天寶大廈E座,,,,,,1,true
天寶大廈F座,天寶大廈F座,officeTower,天寶大廈F座,,,,,,1,true
好旺角購物中心,好旺角購物中心,officeTower,好旺角購物中心,,,,,,1,true
好景大廈,好景大廈,officeTower,好景大廈,,,,,,1,true
好運中心,好運中心,officeTower,好運中心,,,,,,1,true
安匯醫務中心有限公司,安匯醫務中心有限公司,officeTower,安匯醫務中心有限公司,,,,,,1,true
安富大廈,安富大廈,officeTower,安富大廈,,,,,,1,true
安東大廈,安東大廈,officeTower,安東大廈,,,,,,1,true
安美大廈,安美大廈,officeTower,安美大廈,,,,,,1,true
安麗大廈,安麗大廈,officeTower,安麗大廈,,,,,,1,true
宏富大廈,宏富大廈,officeTower,宏富大廈,,,,,,1,true
宏富大廈 (前稱),宏富大廈 (前稱),officeTower,宏富大廈 (前稱),,,,,,1,true
宏景大廈,宏景大廈,officeTower,宏景大廈,,,,,,1,true
宜新大廈,宜新大廈,officeTower,宜新大廈,,,,,,1,true
富嘉大廈,富嘉大廈,officeTower,富嘉大廈,,,,,,1,true
富山中心,富山中心,officeTower,富山中心,,,,,,1,true
富景大廈,富景大廈,officeTower,富景大廈,,,,,,1,true
富華中心,富華中心,officeTower,富華中心,,,,,,1,true
富華大廈,富華大廈,officeTower,富華大廈,,,,,,1,true
富貴大廈西座,富貴大廈西座,officeTower,富貴大廈西座,,,,,,1,true
富麗大廈,富麗大廈,officeTower,富麗大廈,,,,,,1,true
富麗大廈 (前稱),富麗大廈 (前稱),officeTower,富麗大廈 (前稱),,,,,,1,true
實運汽車大廈,實運汽車大廈,officeTower,實運汽車大廈,,,,,,1,true
寰宇希望．左滌江慈善信託基金牙科中心,寰宇希望．左滌江慈善信託基金牙科中心,officeTower,寰宇希望．左滌江慈善信託基金牙科中心,,,,,,1,true
寶新大廈,寶新大廈,officeTower,寶新大廈,,,,,,1,true
寶翠大廈,寶翠大廈,officeTower,寶翠大廈,,,,,,1,true
寶翠大廈 (別稱),寶翠大廈 (別稱),officeTower,寶翠大廈 (別稱),,,,,,1,true
將軍澳醫務中心,將軍澳醫務中心,officeTower,將軍澳醫務中心,,,,,,1,true
展亮技能發展中心(屯門),展亮技能發展中心(屯門),officeTower,展亮技能發展中心(屯門),,,,,,1,true
屯景大廈,屯景大廈,officeTower,屯景大廈,,,,,,1,true
屯門(東)服務中心,屯門(東)服務中心,officeTower,屯門(東)服務中心,,,,,,1,true
山海大廈,山海大廈,officeTower,山海大廈,,,,,,1,true
峰景大廈,峰景大廈,officeTower,峰景大廈,,,,,,1,true
崇華大廈,崇華大廈,officeTower,崇華大廈,,,,,,1,true
工場大廈,工場大廈,officeTower,工場大廈,,,,,,1,true
巴威大廈,巴威大廈,officeTower,巴威大廈,,,,,,1,true
希爾頓中心,希爾頓中心,officeTower,希爾頓中心,,,,,,1,true
希爾頓中心D座,希爾頓中心D座,officeTower,希爾頓中心D座,,,,,,1,true
幹華別墅～幹華中心,幹華別墅～幹華中心,officeTower,幹華別墅～幹華中心,,,,,,1,true
康富大廈,康富大廈,officeTower,康富大廈,,,,,,1,true
康寶大廈,康寶大廈,officeTower,康寶大廈,,,,,,1,true
康樂園護老中心 有限公司,康樂園護老中心 有限公司,officeTower,康樂園護老中心 有限公司,,,,,,1,true
康樂園護老中心有限公司,康樂園護老中心有限公司,officeTower,康樂園護老中心有限公司,,,,,,1,true
康華大廈,康華大廈,officeTower,康華大廈,,,,,,1,true
康華大廈第1座,康華大廈第1座,officeTower,康華大廈第1座,,,,,,1,true
康華大廈第2座,康華大廈第2座,officeTower,康華大廈第2座,,,,,,1,true
廣富大廈,廣富大廈,officeTower,廣富大廈,,,,,,1,true
建新中心,建新中心,officeTower,建新中心,,,,,,1,true
建新大廈,建新大廈,officeTower,建新大廈,,,,,,1,true
得寶大廈A座,得寶大廈A座,officeTower,得寶大廈A座,,,,,,1,true
得寶大廈B座,得寶大廈B座,officeTower,得寶大廈B座,,,,,,1,true
德士活中心,德士活中心,officeTower,德士活中心,,,,,,1,true
德富大廈,德富大廈,officeTower,德富大廈,,,,,,1,true
德寶大廈,德寶大廈,officeTower,德寶大廈,,,,,,1,true
德裕中心,德裕中心,officeTower,德裕中心,,,,,,1,true
思卓言語及吞嚥治療中心,思卓言語及吞嚥治療中心,officeTower,思卓言語及吞嚥治療中心,,,,,,1,true
思覺失調服務中心,思覺失調服務中心,officeTower,思覺失調服務中心,,,,,,1,true
怡和大廈,怡和大廈,officeTower,怡和大廈,,,,,,1,true
怡富大廈,怡富大廈,officeTower,怡富大廈,,,,,,1,true
怡新大廈,怡新大廈,officeTower,怡新大廈,,,,,,1,true
怡景大廈B座,怡景大廈B座,officeTower,怡景大廈B座,,,,,,1,true
怡景大廈C座,怡景大廈C座,officeTower,怡景大廈C座,,,,,,1,true
恆安家庭醫學中心有限公司,恆安家庭醫學中心有限公司,officeTower,恆安家庭醫學中心有限公司,,,,,,1,true
恆安肌骼運動創傷及家庭醫學中心,恆安肌骼運動創傷及家庭醫學中心,officeTower,恆安肌骼運動創傷及家庭醫學中心,,,,,,1,true
恆景大廈,恆景大廈,officeTower,恆景大廈,,,,,,1,true
恒富大廈,恒富大廈,officeTower,恒富大廈,,,,,,1,true
恒寶大廈,恒寶大廈,officeTower,恒寶大廈,,,,,,1,true
恒山中心,恒山中心,officeTower,恒山中心,,,,,,1,true
恒隆銀行西區分行大廈,恒隆銀行西區分行大廈,officeTower,恒隆銀行西區分行大廈,,,,,,1,true
愉富大廈A座,愉富大廈A座,officeTower,愉富大廈A座,,,,,,1,true
愉寶大廈,愉寶大廈,officeTower,愉寶大廈,,,,,,1,true
愉華大廈,愉華大廈,officeTower,愉華大廈,,,,,,1,true
愛寶大廈,愛寶大廈,officeTower,愛寶大廈,,,,,,1,true
愛群理療暨長者日間護理中心,愛群理療暨長者日間護理中心,officeTower,愛群理療暨長者日間護理中心,,,,,,1,true
愛群理療暨長者日間護理中心(第一分院),愛群理療暨長者日間護理中心(第一分院),officeTower,愛群理療暨長者日間護理中心(第一分院),,,,,,1,true
愛群理療護理院(第一分院) [安老院] / 愛群理療暨長者日間護理中心(第一分院) [社區券認可服務單位],愛群理療護理院(第一分院) [安老院] / 愛群理療暨長者日間護理中心(第一分院) [社區券認可服務單位],officeTower,愛群理療護理院(第一分院) [安老院] / 愛群理療暨長者日間護理中心(第一分院) [社區券認可服務單位],,,,,,1,true
愛群理療護理院有限公司 [安老院] / 愛群理療暨長者日間護理中心 [社區券認可服務單位],愛群理療護理院有限公司 [安老院] / 愛群理療暨長者日間護理中心 [社區券認可服務單位],officeTower,愛群理療護理院有限公司 [安老院] / 愛群理療暨長者日間護理中心 [社區券認可服務單位],,,,,,1,true
愛賓商業大廈,愛賓商業大廈,officeTower,愛賓商業大廈,,,,,,1,true
慈雲山中心,慈雲山中心,officeTower,慈雲山中心,,,,,,1,true
慈雲山中心A停車場,慈雲山中心A停車場,officeTower,慈雲山中心A停車場,,,,,,1,true
慈雲山中心B停車場,慈雲山中心B停車場,officeTower,慈雲山中心B停車場,,,,,,1,true
慈雲山中心C停車場,慈雲山中心C停車場,officeTower,慈雲山中心C停車場,,,,,,1,true
慈雲山中心D停車場,慈雲山中心D停車場,officeTower,慈雲山中心D停車場,,,,,,1,true
慶華大廈,慶華大廈,officeTower,慶華大廈,,,,,,1,true
捷康骨科中心 沛康物理治療中心,捷康骨科中心 沛康物理治療中心,officeTower,捷康骨科中心 沛康物理治療中心,,,,,,1,true
摩托汽車服務中心有限公司,摩托汽車服務中心有限公司,officeTower,摩托汽車服務中心有限公司,,,,,,1,true
放射治療大樓 (前稱),放射治療大樓 (前稱),officeTower,放射治療大樓 (前稱),,,,,,1,true
救世軍 天希中心,救世軍 天希中心,officeTower,救世軍 天希中心,,,,,,1,true
文景大廈,文景大廈,officeTower,文景大廈,,,,,,1,true
文華大廈,文華大廈,officeTower,文華大廈,,,,,,1,true
斑寶大廈,斑寶大廈,officeTower,斑寶大廈,,,,,,1,true
新利華中心,新利華中心,officeTower,新利華中心,,,,,,1,true
新和富大廈,新和富大廈,officeTower,新和富大廈,,,,,,1,true
新寶中心,新寶中心,officeTower,新寶中心,,,,,,1,true
新寶大廈,新寶大廈,officeTower,新寶大廈,,,,,,1,true
新文華中心,新文華中心,officeTower,新文華中心,,,,,,1,true
新文華中心A座,新文華中心A座,officeTower,新文華中心A座,,,,,,1,true
