label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
畢拉山苑,畢拉山苑,housingEstate,畢拉山苑,,,,,,1,true
百美花園,百美花園,housingEstate,百美花園,,,,,,1,true
石硤尾邨第二五期停車場,石硤尾邨第二五期停車場,housingEstate,石硤尾邨第二五期停車場,,,,,,1,true
石硤尾邨第二十二座,石硤尾邨第二十二座,housingEstate,石硤尾邨第二十二座,,,,,,1,true
石硤尾邨第五期,石硤尾邨第五期,housingEstate,石硤尾邨第五期,,,,,,1,true
碧翠花園,碧翠花園,housingEstate,碧翠花園,,,,,,1,true
碧翠花園10座,碧翠花園10座,housingEstate,碧翠花園10座,,,,,,1,true
碧翠花園11座,碧翠花園11座,housingEstate,碧翠花園11座,,,,,,1,true
碧翠花園12座,碧翠花園12座,housingEstate,碧翠花園12座,,,,,,1,true
碧翠花園13座,碧翠花園13座,housingEstate,碧翠花園13座,,,,,,1,true
碧翠花園14座,碧翠花園14座,housingEstate,碧翠花園14座,,,,,,1,true
碧翠花園15座,碧翠花園15座,housingEstate,碧翠花園15座,,,,,,1,true
碧翠花園16座,碧翠花園16座,housingEstate,碧翠花園16座,,,,,,1,true
碧翠花園17座,碧翠花園17座,housingEstate,碧翠花園17座,,,,,,1,true
碧翠花園18座,碧翠花園18座,housingEstate,碧翠花園18座,,,,,,1,true
碧翠花園19座,碧翠花園19座,housingEstate,碧翠花園19座,,,,,,1,true
碧翠花園1座,碧翠花園1座,housingEstate,碧翠花園1座,,,,,,1,true
碧翠花園20座,碧翠花園20座,housingEstate,碧翠花園20座,,,,,,1,true
碧翠花園21座,碧翠花園21座,housingEstate,碧翠花園21座,,,,,,1,true
碧翠花園22座,碧翠花園22座,housingEstate,碧翠花園22座,,,,,,1,true
碧翠花園23座,碧翠花園23座,housingEstate,碧翠花園23座,,,,,,1,true
碧翠花園24座,碧翠花園24座,housingEstate,碧翠花園24座,,,,,,1,true
碧翠花園25座,碧翠花園25座,housingEstate,碧翠花園25座,,,,,,1,true
碧翠花園26座,碧翠花園26座,housingEstate,碧翠花園26座,,,,,,1,true
碧翠花園2座,碧翠花園2座,housingEstate,碧翠花園2座,,,,,,1,true
碧翠花園3座,碧翠花園3座,housingEstate,碧翠花園3座,,,,,,1,true
碧翠花園4座,碧翠花園4座,housingEstate,碧翠花園4座,,,,,,1,true
碧翠花園5座,碧翠花園5座,housingEstate,碧翠花園5座,,,,,,1,true
碧翠花園6座,碧翠花園6座,housingEstate,碧翠花園6座,,,,,,1,true
碧翠花園7座,碧翠花園7座,housingEstate,碧翠花園7座,,,,,,1,true
碧翠花園8座,碧翠花園8座,housingEstate,碧翠花園8座,,,,,,1,true
碧荔花園1號屋,碧荔花園1號屋,housingEstate,碧荔花園1號屋,,,,,,1,true
碧荔花園5號屋,碧荔花園5號屋,housingEstate,碧荔花園5號屋,,,,,,1,true
碧華花園,碧華花園,housingEstate,碧華花園,,,,,,1,true
碧華苑,碧華苑,housingEstate,碧華苑,,,,,,1,true
碧豪苑A10座,碧豪苑A10座,housingEstate,碧豪苑A10座,,,,,,1,true
碧豪苑B10座,碧豪苑B10座,housingEstate,碧豪苑B10座,,,,,,1,true
碧麗花園第10A座,碧麗花園第10A座,housingEstate,碧麗花園第10A座,,,,,,1,true
碧麗花園第10B座,碧麗花園第10B座,housingEstate,碧麗花園第10B座,,,,,,1,true
碧麗花園第1座,碧麗花園第1座,housingEstate,碧麗花園第1座,,,,,,1,true
碧麗花園第5座,碧麗花園第5座,housingEstate,碧麗花園第5座,,,,,,1,true
碧麗花園第一座,碧麗花園第一座,housingEstate,碧麗花園第一座,,,,,,1,true
碧麗花園第二座,碧麗花園第二座,housingEstate,碧麗花園第二座,,,,,,1,true
碧麗苑A座,碧麗苑A座,housingEstate,碧麗苑A座,,,,,,1,true
碧麗苑B座,碧麗苑B座,housingEstate,碧麗苑B座,,,,,,1,true
秀華苑,秀華苑,housingEstate,秀華苑,,,,,,1,true
秀麗花園10座,秀麗花園10座,housingEstate,秀麗花園10座,,,,,,1,true
秀麗花園11座,秀麗花園11座,housingEstate,秀麗花園11座,,,,,,1,true
秀麗花園12座,秀麗花園12座,housingEstate,秀麗花園12座,,,,,,1,true
秀麗花園13A座,秀麗花園13A座,housingEstate,秀麗花園13A座,,,,,,1,true
秀麗花園13座,秀麗花園13座,housingEstate,秀麗花園13座,,,,,,1,true
秀麗花園15座,秀麗花園15座,housingEstate,秀麗花園15座,,,,,,1,true
秀麗花園16座,秀麗花園16座,housingEstate,秀麗花園16座,,,,,,1,true
秀麗花園17座,秀麗花園17座,housingEstate,秀麗花園17座,,,,,,1,true
秀麗花園18座,秀麗花園18座,housingEstate,秀麗花園18座,,,,,,1,true
秀麗花園19座,秀麗花園19座,housingEstate,秀麗花園19座,,,,,,1,true
秀麗花園1座,秀麗花園1座,housingEstate,秀麗花園1座,,,,,,1,true
秀麗花園20座,秀麗花園20座,housingEstate,秀麗花園20座,,,,,,1,true
秀麗花園21座,秀麗花園21座,housingEstate,秀麗花園21座,,,,,,1,true
秀麗花園22座,秀麗花園22座,housingEstate,秀麗花園22座,,,,,,1,true
秀麗花園23A座,秀麗花園23A座,housingEstate,秀麗花園23A座,,,,,,1,true
秀麗花園23座,秀麗花園23座,housingEstate,秀麗花園23座,,,,,,1,true
秀麗花園25座,秀麗花園25座,housingEstate,秀麗花園25座,,,,,,1,true
秀麗花園26座,秀麗花園26座,housingEstate,秀麗花園26座,,,,,,1,true
秀麗花園27座,秀麗花園27座,housingEstate,秀麗花園27座,,,,,,1,true
秀麗花園28座,秀麗花園28座,housingEstate,秀麗花園28座,,,,,,1,true
秀麗花園29座,秀麗花園29座,housingEstate,秀麗花園29座,,,,,,1,true
秀麗花園2座,秀麗花園2座,housingEstate,秀麗花園2座,,,,,,1,true
秀麗花園30座,秀麗花園30座,housingEstate,秀麗花園30座,,,,,,1,true
秀麗花園3A座,秀麗花園3A座,housingEstate,秀麗花園3A座,,,,,,1,true
秀麗花園3座,秀麗花園3座,housingEstate,秀麗花園3座,,,,,,1,true
秀麗花園5座,秀麗花園5座,housingEstate,秀麗花園5座,,,,,,1,true
秀麗花園6座,秀麗花園6座,housingEstate,秀麗花園6座,,,,,,1,true
秀麗花園7座,秀麗花園7座,housingEstate,秀麗花園7座,,,,,,1,true
秀麗花園8座,秀麗花園8座,housingEstate,秀麗花園8座,,,,,,1,true
秀麗花園9座,秀麗花園9座,housingEstate,秀麗花園9座,,,,,,1,true
竹園(南)邨(流動圖書館七),竹園(南)邨(流動圖書館七),housingEstate,竹園(南)邨(流動圖書館七),,,,,,1,true
紅山花園第10座,紅山花園第10座,housingEstate,紅山花園第10座,,,,,,1,true
紅山花園第11座,紅山花園第11座,housingEstate,紅山花園第11座,,,,,,1,true
紅山花園第12座,紅山花園第12座,housingEstate,紅山花園第12座,,,,,,1,true
紅山花園第13座,紅山花園第13座,housingEstate,紅山花園第13座,,,,,,1,true
紅山花園第14座,紅山花園第14座,housingEstate,紅山花園第14座,,,,,,1,true
紅山花園第15座,紅山花園第15座,housingEstate,紅山花園第15座,,,,,,1,true
紅山花園第16座,紅山花園第16座,housingEstate,紅山花園第16座,,,,,,1,true
紅山花園第1座,紅山花園第1座,housingEstate,紅山花園第1座,,,,,,1,true
紅山花園第2座,紅山花園第2座,housingEstate,紅山花園第2座,,,,,,1,true
紅山花園第3座,紅山花園第3座,housingEstate,紅山花園第3座,,,,,,1,true
紅山花園第4座,紅山花園第4座,housingEstate,紅山花園第4座,,,,,,1,true
紅山花園第5座,紅山花園第5座,housingEstate,紅山花園第5座,,,,,,1,true
紅山花園第6座,紅山花園第6座,housingEstate,紅山花園第6座,,,,,,1,true
紅山花園第7座,紅山花園第7座,housingEstate,紅山花園第7座,,,,,,1,true
紅山花園第8座,紅山花園第8座,housingEstate,紅山花園第8座,,,,,,1,true
紅山花園第9座,紅山花園第9座,housingEstate,紅山花園第9座,,,,,,1,true
紫翠花園第10座,紫翠花園第10座,housingEstate,紫翠花園第10座,,,,,,1,true
紫翠花園第1座,紫翠花園第1座,housingEstate,紫翠花園第1座,,,,,,1,true
紫翠花園第5座,紫翠花園第5座,housingEstate,紫翠花園第5座,,,,,,1,true
綠怡花園1A,綠怡花園1A,housingEstate,綠怡花園1A,,,,,,1,true
綠怡花園1B,綠怡花園1B,housingEstate,綠怡花園1B,,,,,,1,true
綠怡花園5A,綠怡花園5A,housingEstate,綠怡花園5A,,,,,,1,true
綠怡花園5B,綠怡花園5B,housingEstate,綠怡花園5B,,,,,,1,true
緻富花園,緻富花園,housingEstate,緻富花園,,,,,,1,true
置富花園,置富花園,housingEstate,置富花園,,,,,,1,true
置富花園第1期,置富花園第1期,housingEstate,置富花園第1期,,,,,,1,true
置富花園第2期,置富花園第2期,housingEstate,置富花園第2期,,,,,,1,true
置富花園第3期,置富花園第3期,housingEstate,置富花園第3期,,,,,,1,true
美景花園第十座,美景花園第十座,housingEstate,美景花園第十座,,,,,,1,true
美樂花園十座,美樂花園十座,housingEstate,美樂花園十座,,,,,,1,true
美田邨(流動圖書館五),美田邨(流動圖書館五),housingEstate,美田邨(流動圖書館五),,,,,,1,true
美雅花園第10座,美雅花園第10座,housingEstate,美雅花園第10座,,,,,,1,true
翠屏花園A座,翠屏花園A座,housingEstate,翠屏花園A座,,,,,,1,true
翠屏花園B座,翠屏花園B座,housingEstate,翠屏花園B座,,,,,,1,true
翠怡花園第五座,翠怡花園第五座,housingEstate,翠怡花園第五座,,,,,,1,true
翠怡花園第十座,翠怡花園第十座,housingEstate,翠怡花園第十座,,,,,,1,true
翠海花園,翠海花園,housingEstate,翠海花園,,,,,,1,true
翠海花園1A,翠海花園1A,housingEstate,翠海花園1A,,,,,,1,true
翠海花園1B,翠海花園1B,housingEstate,翠海花園1B,,,,,,1,true
翠海花園2A,翠海花園2A,housingEstate,翠海花園2A,,,,,,1,true
翠海花園2B,翠海花園2B,housingEstate,翠海花園2B,,,,,,1,true
翠海花園3A,翠海花園3A,housingEstate,翠海花園3A,,,,,,1,true
翠海花園3B,翠海花園3B,housingEstate,翠海花園3B,,,,,,1,true
翠海花園5A,翠海花園5A,housingEstate,翠海花園5A,,,,,,1,true
翠海花園5B,翠海花園5B,housingEstate,翠海花園5B,,,,,,1,true
翠海花園6A,翠海花園6A,housingEstate,翠海花園6A,,,,,,1,true
翠海花園6B,翠海花園6B,housingEstate,翠海花園6B,,,,,,1,true
翠海花園7A,翠海花園7A,housingEstate,翠海花園7A,,,,,,1,true
翠海花園7B,翠海花園7B,housingEstate,翠海花園7B,,,,,,1,true
翠華花園,翠華花園,housingEstate,翠華花園,,,,,,1,true
翠華花園A座,翠華花園A座,housingEstate,翠華花園A座,,,,,,1,true
翠華花園B座,翠華花園B座,housingEstate,翠華花園B座,,,,,,1,true
翠華花園C座,翠華花園C座,housingEstate,翠華花園C座,,,,,,1,true
翠麗花園A座,翠麗花園A座,housingEstate,翠麗花園A座,,,,,,1,true
翠麗花園B座,翠麗花園B座,housingEstate,翠麗花園B座,,,,,,1,true
翡翠花園會所,翡翠花園會所,housingEstate,翡翠花園會所,,,,,,1,true
翡翠花園第10座,翡翠花園第10座,housingEstate,翡翠花園第10座,,,,,,1,true
耀安邨(流動圖書館五),耀安邨(流動圖書館五),housingEstate,耀安邨(流動圖書館五),,,,,,1,true
老圍覺海苑 (前稱),老圍覺海苑 (前稱),housingEstate,老圍覺海苑 (前稱),,,,,,1,true
聚富花園,聚富花園,housingEstate,聚富花園,,,,,,1,true
致富花園,致富花園,housingEstate,致富花園,,,,,,1,true
茵華閣,茵華閣,housingEstate,茵華閣,,,,,,1,true
荔枝山花園,荔枝山花園,housingEstate,荔枝山花園,,,,,,1,true
菁田邨,菁田邨,housingEstate,菁田邨,,,,,,1,true
菁田邨3座菁樂樓,菁田邨3座菁樂樓,housingEstate,菁田邨3座菁樂樓,,,,,,1,true
菁田邨5座菁善樓,菁田邨5座菁善樓,housingEstate,菁田邨5座菁善樓,,,,,,1,true
華奐閣,華奐閣,housingEstate,華奐閣,,,,,,1,true
